Fecha,Anio_SE,Semana_Epidemiologica,SE_Formato,Anio_SE_SE,Nombre_Dia
1994-11-18,1994,46,46,1994-46,Friday
1994-11-19,1994,46,46,1994-46,Saturday
1994-11-20,1994,46,46,1994-46,Sunday
1994-11-21,1994,47,47,1994-47,Monday
1994-11-22,1994,47,47,1994-47,Tuesday
1994-11-23,1994,47,47,1994-47,Wednesday
1994-11-24,1994,47,47,1994-47,Thursday
1994-11-25,1994,47,47,1994-47,Friday
1994-11-26,1994,47,47,1994-47,Saturday
1994-11-27,1994,47,47,1994-47,Sunday
1994-11-28,1994,48,48,1994-48,Monday
1994-11-29,1994,48,48,1994-48,Tuesday
1994-11-30,1994,48,48,1994-48,Wednesday
1994-12-01,1994,48,48,1994-48,Thursday
1994-12-02,1994,48,48,1994-48,Friday
1994-12-03,1994,48,48,1994-48,Saturday
1994-12-04,1994,48,48,1994-48,Sunday
1994-12-05,1994,49,49,1994-49,Monday
1994-12-06,1994,49,49,1994-49,Tuesday
1994-12-07,1994,49,49,1994-49,Wednesday
1994-12-08,1994,49,49,1994-49,Thursday
1994-12-09,1994,49,49,1994-49,Friday
1994-12-10,1994,49,49,1994-49,Saturday
1994-12-11,1994,49,49,1994-49,Sunday
1994-12-12,1994,50,50,1994-50,Monday
1994-12-13,1994,50,50,1994-50,Tuesday
1994-12-14,1994,50,50,1994-50,Wednesday
1994-12-15,1994,50,50,1994-50,Thursday
1994-12-16,1994,50,50,1994-50,Friday
1994-12-17,1994,50,50,1994-50,Saturday
1994-12-18,1994,50,50,1994-50,Sunday
1994-12-19,1994,51,51,1994-51,Monday
1994-12-20,1994,51,51,1994-51,Tuesday
1994-12-21,1994,51,51,1994-51,Wednesday
1994-12-22,1994,51,51,1994-51,Thursday
1994-12-23,1994,51,51,1994-51,Friday
1994-12-24,1994,51,51,1994-51,Saturday
1994-12-25,1994,51,51,1994-51,Sunday
1994-12-26,1994,52,52,1994-52,Monday
1994-12-27,1994,52,52,1994-52,Tuesday
1994-12-28,1994,52,52,1994-52,Wednesday
1994-12-29,1994,52,52,1994-52,Thursday
1994-12-30,1994,52,52,1994-52,Friday
1994-12-31,1994,52,52,1994-52,Saturday
1995-01-01,1994,52,52,1994-52,Sunday
1995-01-02,1995,1,01,1995-01,Monday
1995-01-03,1995,1,01,1995-01,Tuesday
1995-01-04,1995,1,01,1995-01,Wednesday
1995-01-05,1995,1,01,1995-01,Thursday
1995-01-06,1995,1,01,1995-01,Friday
1995-01-07,1995,1,01,1995-01,Saturday
1995-01-08,1995,1,01,1995-01,Sunday
1995-01-09,1995,2,02,1995-02,Monday
1995-01-10,1995,2,02,1995-02,Tuesday
1995-01-11,1995,2,02,1995-02,Wednesday
1995-01-12,1995,2,02,1995-02,Thursday
1995-01-13,1995,2,02,1995-02,Friday
1995-01-14,1995,2,02,1995-02,Saturday
1995-01-15,1995,2,02,1995-02,Sunday
1995-01-16,1995,3,03,1995-03,Monday
1995-01-17,1995,3,03,1995-03,Tuesday
1995-01-18,1995,3,03,1995-03,Wednesday
1995-01-19,1995,3,03,1995-03,Thursday
1995-01-20,1995,3,03,1995-03,Friday
1995-01-21,1995,3,03,1995-03,Saturday
1995-01-22,1995,3,03,1995-03,Sunday
1995-01-23,1995,4,04,1995-04,Monday
1995-01-24,1995,4,04,1995-04,Tuesday
1995-01-25,1995,4,04,1995-04,Wednesday
1995-01-26,1995,4,04,1995-04,Thursday
1995-01-27,1995,4,04,1995-04,Friday
1995-01-28,1995,4,04,1995-04,Saturday
1995-01-29,1995,4,04,1995-04,Sunday
1995-01-30,1995,5,05,1995-05,Monday
1995-01-31,1995,5,05,1995-05,Tuesday
1995-02-01,1995,5,05,1995-05,Wednesday
1995-02-02,1995,5,05,1995-05,Thursday
1995-02-03,1995,5,05,1995-05,Friday
1995-02-04,1995,5,05,1995-05,Saturday
1995-02-05,1995,5,05,1995-05,Sunday
1995-02-06,1995,6,06,1995-06,Monday
1995-02-07,1995,6,06,1995-06,Tuesday
1995-02-08,1995,6,06,1995-06,Wednesday
1995-02-09,1995,6,06,1995-06,Thursday
1995-02-10,1995,6,06,1995-06,Friday
1995-02-11,1995,6,06,1995-06,Saturday
1995-02-12,1995,6,06,1995-06,Sunday
1995-02-13,1995,7,07,1995-07,Monday
1995-02-14,1995,7,07,1995-07,Tuesday
1995-02-15,1995,7,07,1995-07,Wednesday
1995-02-16,1995,7,07,1995-07,Thursday
1995-02-17,1995,7,07,1995-07,Friday
1995-02-18,1995,7,07,1995-07,Saturday
1995-02-19,1995,7,07,1995-07,Sunday
1995-02-20,1995,8,08,1995-08,Monday
1995-02-21,1995,8,08,1995-08,Tuesday
1995-02-22,1995,8,08,1995-08,Wednesday
1995-02-23,1995,8,08,1995-08,Thursday
1995-02-24,1995,8,08,1995-08,Friday
1995-02-25,1995,8,08,1995-08,Saturday
1995-02-26,1995,8,08,1995-08,Sunday
1995-02-27,1995,9,09,1995-09,Monday
1995-02-28,1995,9,09,1995-09,Tuesday
1995-03-01,1995,9,09,1995-09,Wednesday
1995-03-02,1995,9,09,1995-09,Thursday
1995-03-03,1995,9,09,1995-09,Friday
1995-03-04,1995,9,09,1995-09,Saturday
1995-03-05,1995,9,09,1995-09,Sunday
1995-03-06,1995,10,10,1995-10,Monday
1995-03-07,1995,10,10,1995-10,Tuesday
1995-03-08,1995,10,10,1995-10,Wednesday
1995-03-09,1995,10,10,1995-10,Thursday
1995-03-10,1995,10,10,1995-10,Friday
1995-03-11,1995,10,10,1995-10,Saturday
1995-03-12,1995,10,10,1995-10,Sunday
1995-03-13,1995,11,11,1995-11,Monday
1995-03-14,1995,11,11,1995-11,Tuesday
1995-03-15,1995,11,11,1995-11,Wednesday
1995-03-16,1995,11,11,1995-11,Thursday
1995-03-17,1995,11,11,1995-11,Friday
1995-03-18,1995,11,11,1995-11,Saturday
1995-03-19,1995,11,11,1995-11,Sunday
1995-03-20,1995,12,12,1995-12,Monday
1995-03-21,1995,12,12,1995-12,Tuesday
1995-03-22,1995,12,12,1995-12,Wednesday
1995-03-23,1995,12,12,1995-12,Thursday
1995-03-24,1995,12,12,1995-12,Friday
1995-03-25,1995,12,12,1995-12,Saturday
1995-03-26,1995,12,12,1995-12,Sunday
1995-03-27,1995,13,13,1995-13,Monday
1995-03-28,1995,13,13,1995-13,Tuesday
1995-03-29,1995,13,13,1995-13,Wednesday
1995-03-30,1995,13,13,1995-13,Thursday
1995-03-31,1995,13,13,1995-13,Friday
1995-04-01,1995,13,13,1995-13,Saturday
1995-04-02,1995,13,13,1995-13,Sunday
1995-04-03,1995,14,14,1995-14,Monday
1995-04-04,1995,14,14,1995-14,Tuesday
1995-04-05,1995,14,14,1995-14,Wednesday
1995-04-06,1995,14,14,1995-14,Thursday
1995-04-07,1995,14,14,1995-14,Friday
1995-04-08,1995,14,14,1995-14,Saturday
1995-04-09,1995,14,14,1995-14,Sunday
1995-04-10,1995,15,15,1995-15,Monday
1995-04-11,1995,15,15,1995-15,Tuesday
1995-04-12,1995,15,15,1995-15,Wednesday
1995-04-13,1995,15,15,1995-15,Thursday
1995-04-14,1995,15,15,1995-15,Friday
1995-04-15,1995,15,15,1995-15,Saturday
1995-04-16,1995,15,15,1995-15,Sunday
1995-04-17,1995,16,16,1995-16,Monday
1995-04-18,1995,16,16,1995-16,Tuesday
1995-04-19,1995,16,16,1995-16,Wednesday
1995-04-20,1995,16,16,1995-16,Thursday
1995-04-21,1995,16,16,1995-16,Friday
1995-04-22,1995,16,16,1995-16,Saturday
1995-04-23,1995,16,16,1995-16,Sunday
1995-04-24,1995,17,17,1995-17,Monday
1995-04-25,1995,17,17,1995-17,Tuesday
1995-04-26,1995,17,17,1995-17,Wednesday
1995-04-27,1995,17,17,1995-17,Thursday
1995-04-28,1995,17,17,1995-17,Friday
1995-04-29,1995,17,17,1995-17,Saturday
1995-04-30,1995,17,17,1995-17,Sunday
1995-05-01,1995,18,18,1995-18,Monday
1995-05-02,1995,18,18,1995-18,Tuesday
1995-05-03,1995,18,18,1995-18,Wednesday
1995-05-04,1995,18,18,1995-18,Thursday
1995-05-05,1995,18,18,1995-18,Friday
1995-05-06,1995,18,18,1995-18,Saturday
1995-05-07,1995,18,18,1995-18,Sunday
1995-05-08,1995,19,19,1995-19,Monday
1995-05-09,1995,19,19,1995-19,Tuesday
1995-05-10,1995,19,19,1995-19,Wednesday
1995-05-11,1995,19,19,1995-19,Thursday
1995-05-12,1995,19,19,1995-19,Friday
1995-05-13,1995,19,19,1995-19,Saturday
1995-05-14,1995,19,19,1995-19,Sunday
1995-05-15,1995,20,20,1995-20,Monday
1995-05-16,1995,20,20,1995-20,Tuesday
1995-05-17,1995,20,20,1995-20,Wednesday
1995-05-18,1995,20,20,1995-20,Thursday
1995-05-19,1995,20,20,1995-20,Friday
1995-05-20,1995,20,20,1995-20,Saturday
1995-05-21,1995,20,20,1995-20,Sunday
1995-05-22,1995,21,21,1995-21,Monday
1995-05-23,1995,21,21,1995-21,Tuesday
1995-05-24,1995,21,21,1995-21,Wednesday
1995-05-25,1995,21,21,1995-21,Thursday
1995-05-26,1995,21,21,1995-21,Friday
1995-05-27,1995,21,21,1995-21,Saturday
1995-05-28,1995,21,21,1995-21,Sunday
1995-05-29,1995,22,22,1995-22,Monday
1995-05-30,1995,22,22,1995-22,Tuesday
1995-05-31,1995,22,22,1995-22,Wednesday
1995-06-01,1995,22,22,1995-22,Thursday
1995-06-02,1995,22,22,1995-22,Friday
1995-06-03,1995,22,22,1995-22,Saturday
1995-06-04,1995,22,22,1995-22,Sunday
1995-06-05,1995,23,23,1995-23,Monday
1995-06-06,1995,23,23,1995-23,Tuesday
1995-06-07,1995,23,23,1995-23,Wednesday
1995-06-08,1995,23,23,1995-23,Thursday
1995-06-09,1995,23,23,1995-23,Friday
1995-06-10,1995,23,23,1995-23,Saturday
1995-06-11,1995,23,23,1995-23,Sunday
1995-06-12,1995,24,24,1995-24,Monday
1995-06-13,1995,24,24,1995-24,Tuesday
1995-06-14,1995,24,24,1995-24,Wednesday
1995-06-15,1995,24,24,1995-24,Thursday
1995-06-16,1995,24,24,1995-24,Friday
1995-06-17,1995,24,24,1995-24,Saturday
1995-06-18,1995,24,24,1995-24,Sunday
1995-06-19,1995,25,25,1995-25,Monday
1995-06-20,1995,25,25,1995-25,Tuesday
1995-06-21,1995,25,25,1995-25,Wednesday
1995-06-22,1995,25,25,1995-25,Thursday
1995-06-23,1995,25,25,1995-25,Friday
1995-06-24,1995,25,25,1995-25,Saturday
1995-06-25,1995,25,25,1995-25,Sunday
1995-06-26,1995,26,26,1995-26,Monday
1995-06-27,1995,26,26,1995-26,Tuesday
1995-06-28,1995,26,26,1995-26,Wednesday
1995-06-29,1995,26,26,1995-26,Thursday
1995-06-30,1995,26,26,1995-26,Friday
1995-07-01,1995,26,26,1995-26,Saturday
1995-07-02,1995,26,26,1995-26,Sunday
1995-07-03,1995,27,27,1995-27,Monday
1995-07-04,1995,27,27,1995-27,Tuesday
1995-07-05,1995,27,27,1995-27,Wednesday
1995-07-06,1995,27,27,1995-27,Thursday
1995-07-07,1995,27,27,1995-27,Friday
1995-07-08,1995,27,27,1995-27,Saturday
1995-07-09,1995,27,27,1995-27,Sunday
1995-07-10,1995,28,28,1995-28,Monday
1995-07-11,1995,28,28,1995-28,Tuesday
1995-07-12,1995,28,28,1995-28,Wednesday
1995-07-13,1995,28,28,1995-28,Thursday
1995-07-14,1995,28,28,1995-28,Friday
1995-07-15,1995,28,28,1995-28,Saturday
1995-07-16,1995,28,28,1995-28,Sunday
1995-07-17,1995,29,29,1995-29,Monday
1995-07-18,1995,29,29,1995-29,Tuesday
1995-07-19,1995,29,29,1995-29,Wednesday
1995-07-20,1995,29,29,1995-29,Thursday
1995-07-21,1995,29,29,1995-29,Friday
1995-07-22,1995,29,29,1995-29,Saturday
1995-07-23,1995,29,29,1995-29,Sunday
1995-07-24,1995,30,30,1995-30,Monday
1995-07-25,1995,30,30,1995-30,Tuesday
1995-07-26,1995,30,30,1995-30,Wednesday
1995-07-27,1995,30,30,1995-30,Thursday
1995-07-28,1995,30,30,1995-30,Friday
1995-07-29,1995,30,30,1995-30,Saturday
1995-07-30,1995,30,30,1995-30,Sunday
1995-07-31,1995,31,31,1995-31,Monday
1995-08-01,1995,31,31,1995-31,Tuesday
1995-08-02,1995,31,31,1995-31,Wednesday
1995-08-03,1995,31,31,1995-31,Thursday
1995-08-04,1995,31,31,1995-31,Friday
1995-08-05,1995,31,31,1995-31,Saturday
1995-08-06,1995,31,31,1995-31,Sunday
1995-08-07,1995,32,32,1995-32,Monday
1995-08-08,1995,32,32,1995-32,Tuesday
1995-08-09,1995,32,32,1995-32,Wednesday
1995-08-10,1995,32,32,1995-32,Thursday
1995-08-11,1995,32,32,1995-32,Friday
1995-08-12,1995,32,32,1995-32,Saturday
1995-08-13,1995,32,32,1995-32,Sunday
1995-08-14,1995,33,33,1995-33,Monday
1995-08-15,1995,33,33,1995-33,Tuesday
1995-08-16,1995,33,33,1995-33,Wednesday
1995-08-17,1995,33,33,1995-33,Thursday
1995-08-18,1995,33,33,1995-33,Friday
1995-08-19,1995,33,33,1995-33,Saturday
1995-08-20,1995,33,33,1995-33,Sunday
1995-08-21,1995,34,34,1995-34,Monday
1995-08-22,1995,34,34,1995-34,Tuesday
1995-08-23,1995,34,34,1995-34,Wednesday
1995-08-24,1995,34,34,1995-34,Thursday
1995-08-25,1995,34,34,1995-34,Friday
1995-08-26,1995,34,34,1995-34,Saturday
1995-08-27,1995,34,34,1995-34,Sunday
1995-08-28,1995,35,35,1995-35,Monday
1995-08-29,1995,35,35,1995-35,Tuesday
1995-08-30,1995,35,35,1995-35,Wednesday
1995-08-31,1995,35,35,1995-35,Thursday
1995-09-01,1995,35,35,1995-35,Friday
1995-09-02,1995,35,35,1995-35,Saturday
1995-09-03,1995,35,35,1995-35,Sunday
1995-09-04,1995,36,36,1995-36,Monday
1995-09-05,1995,36,36,1995-36,Tuesday
1995-09-06,1995,36,36,1995-36,Wednesday
1995-09-07,1995,36,36,1995-36,Thursday
1995-09-08,1995,36,36,1995-36,Friday
1995-09-09,1995,36,36,1995-36,Saturday
1995-09-10,1995,36,36,1995-36,Sunday
1995-09-11,1995,37,37,1995-37,Monday
1995-09-12,1995,37,37,1995-37,Tuesday
1995-09-13,1995,37,37,1995-37,Wednesday
1995-09-14,1995,37,37,1995-37,Thursday
1995-09-15,1995,37,37,1995-37,Friday
1995-09-16,1995,37,37,1995-37,Saturday
1995-09-17,1995,37,37,1995-37,Sunday
1995-09-18,1995,38,38,1995-38,Monday
1995-09-19,1995,38,38,1995-38,Tuesday
1995-09-20,1995,38,38,1995-38,Wednesday
1995-09-21,1995,38,38,1995-38,Thursday
1995-09-22,1995,38,38,1995-38,Friday
1995-09-23,1995,38,38,1995-38,Saturday
1995-09-24,1995,38,38,1995-38,Sunday
1995-09-25,1995,39,39,1995-39,Monday
1995-09-26,1995,39,39,1995-39,Tuesday
1995-09-27,1995,39,39,1995-39,Wednesday
1995-09-28,1995,39,39,1995-39,Thursday
1995-09-29,1995,39,39,1995-39,Friday
1995-09-30,1995,39,39,1995-39,Saturday
1995-10-01,1995,39,39,1995-39,Sunday
1995-10-02,1995,40,40,1995-40,Monday
1995-10-03,1995,40,40,1995-40,Tuesday
1995-10-04,1995,40,40,1995-40,Wednesday
1995-10-05,1995,40,40,1995-40,Thursday
1995-10-06,1995,40,40,1995-40,Friday
1995-10-07,1995,40,40,1995-40,Saturday
1995-10-08,1995,40,40,1995-40,Sunday
1995-10-09,1995,41,41,1995-41,Monday
1995-10-10,1995,41,41,1995-41,Tuesday
1995-10-11,1995,41,41,1995-41,Wednesday
1995-10-12,1995,41,41,1995-41,Thursday
1995-10-13,1995,41,41,1995-41,Friday
1995-10-14,1995,41,41,1995-41,Saturday
1995-10-15,1995,41,41,1995-41,Sunday
1995-10-16,1995,42,42,1995-42,Monday
1995-10-17,1995,42,42,1995-42,Tuesday
1995-10-18,1995,42,42,1995-42,Wednesday
1995-10-19,1995,42,42,1995-42,Thursday
1995-10-20,1995,42,42,1995-42,Friday
1995-10-21,1995,42,42,1995-42,Saturday
1995-10-22,1995,42,42,1995-42,Sunday
1995-10-23,1995,43,43,1995-43,Monday
1995-10-24,1995,43,43,1995-43,Tuesday
1995-10-25,1995,43,43,1995-43,Wednesday
1995-10-26,1995,43,43,1995-43,Thursday
1995-10-27,1995,43,43,1995-43,Friday
1995-10-28,1995,43,43,1995-43,Saturday
1995-10-29,1995,43,43,1995-43,Sunday
1995-10-30,1995,44,44,1995-44,Monday
1995-10-31,1995,44,44,1995-44,Tuesday
1995-11-01,1995,44,44,1995-44,Wednesday
1995-11-02,1995,44,44,1995-44,Thursday
1995-11-03,1995,44,44,1995-44,Friday
1995-11-04,1995,44,44,1995-44,Saturday
1995-11-05,1995,44,44,1995-44,Sunday
1995-11-06,1995,45,45,1995-45,Monday
1995-11-07,1995,45,45,1995-45,Tuesday
1995-11-08,1995,45,45,1995-45,Wednesday
1995-11-09,1995,45,45,1995-45,Thursday
1995-11-10,1995,45,45,1995-45,Friday
1995-11-11,1995,45,45,1995-45,Saturday
1995-11-12,1995,45,45,1995-45,Sunday
1995-11-13,1995,46,46,1995-46,Monday
1995-11-14,1995,46,46,1995-46,Tuesday
1995-11-15,1995,46,46,1995-46,Wednesday
1995-11-16,1995,46,46,1995-46,Thursday
1995-11-17,1995,46,46,1995-46,Friday
1995-11-18,1995,46,46,1995-46,Saturday
1995-11-19,1995,46,46,1995-46,Sunday
1995-11-20,1995,47,47,1995-47,Monday
1995-11-21,1995,47,47,1995-47,Tuesday
1995-11-22,1995,47,47,1995-47,Wednesday
1995-11-23,1995,47,47,1995-47,Thursday
1995-11-24,1995,47,47,1995-47,Friday
1995-11-25,1995,47,47,1995-47,Saturday
1995-11-26,1995,47,47,1995-47,Sunday
1995-11-27,1995,48,48,1995-48,Monday
1995-11-28,1995,48,48,1995-48,Tuesday
1995-11-29,1995,48,48,1995-48,Wednesday
1995-11-30,1995,48,48,1995-48,Thursday
1995-12-01,1995,48,48,1995-48,Friday
1995-12-02,1995,48,48,1995-48,Saturday
1995-12-03,1995,48,48,1995-48,Sunday
1995-12-04,1995,49,49,1995-49,Monday
1995-12-05,1995,49,49,1995-49,Tuesday
1995-12-06,1995,49,49,1995-49,Wednesday
1995-12-07,1995,49,49,1995-49,Thursday
1995-12-08,1995,49,49,1995-49,Friday
1995-12-09,1995,49,49,1995-49,Saturday
1995-12-10,1995,49,49,1995-49,Sunday
1995-12-11,1995,50,50,1995-50,Monday
1995-12-12,1995,50,50,1995-50,Tuesday
1995-12-13,1995,50,50,1995-50,Wednesday
1995-12-14,1995,50,50,1995-50,Thursday
1995-12-15,1995,50,50,1995-50,Friday
1995-12-16,1995,50,50,1995-50,Saturday
1995-12-17,1995,50,50,1995-50,Sunday
1995-12-18,1995,51,51,1995-51,Monday
1995-12-19,1995,51,51,1995-51,Tuesday
1995-12-20,1995,51,51,1995-51,Wednesday
1995-12-21,1995,51,51,1995-51,Thursday
1995-12-22,1995,51,51,1995-51,Friday
1995-12-23,1995,51,51,1995-51,Saturday
1995-12-24,1995,51,51,1995-51,Sunday
1995-12-25,1995,52,52,1995-52,Monday
1995-12-26,1995,52,52,1995-52,Tuesday
1995-12-27,1995,52,52,1995-52,Wednesday
1995-12-28,1995,52,52,1995-52,Thursday
1995-12-29,1995,52,52,1995-52,Friday
1995-12-30,1995,52,52,1995-52,Saturday
1995-12-31,1995,52,52,1995-52,Sunday
1996-01-01,1996,1,01,1996-01,Monday
1996-01-02,1996,1,01,1996-01,Tuesday
1996-01-03,1996,1,01,1996-01,Wednesday
1996-01-04,1996,1,01,1996-01,Thursday
1996-01-05,1996,1,01,1996-01,Friday
1996-01-06,1996,1,01,1996-01,Saturday
1996-01-07,1996,1,01,1996-01,Sunday
1996-01-08,1996,2,02,1996-02,Monday
1996-01-09,1996,2,02,1996-02,Tuesday
1996-01-10,1996,2,02,1996-02,Wednesday
1996-01-11,1996,2,02,1996-02,Thursday
1996-01-12,1996,2,02,1996-02,Friday
1996-01-13,1996,2,02,1996-02,Saturday
1996-01-14,1996,2,02,1996-02,Sunday
1996-01-15,1996,3,03,1996-03,Monday
1996-01-16,1996,3,03,1996-03,Tuesday
1996-01-17,1996,3,03,1996-03,Wednesday
1996-01-18,1996,3,03,1996-03,Thursday
1996-01-19,1996,3,03,1996-03,Friday
1996-01-20,1996,3,03,1996-03,Saturday
1996-01-21,1996,3,03,1996-03,Sunday
1996-01-22,1996,4,04,1996-04,Monday
1996-01-23,1996,4,04,1996-04,Tuesday
1996-01-24,1996,4,04,1996-04,Wednesday
1996-01-25,1996,4,04,1996-04,Thursday
1996-01-26,1996,4,04,1996-04,Friday
1996-01-27,1996,4,04,1996-04,Saturday
1996-01-28,1996,4,04,1996-04,Sunday
1996-01-29,1996,5,05,1996-05,Monday
1996-01-30,1996,5,05,1996-05,Tuesday
1996-01-31,1996,5,05,1996-05,Wednesday
1996-02-01,1996,5,05,1996-05,Thursday
1996-02-02,1996,5,05,1996-05,Friday
1996-02-03,1996,5,05,1996-05,Saturday
1996-02-04,1996,5,05,1996-05,Sunday
1996-02-05,1996,6,06,1996-06,Monday
1996-02-06,1996,6,06,1996-06,Tuesday
1996-02-07,1996,6,06,1996-06,Wednesday
1996-02-08,1996,6,06,1996-06,Thursday
1996-02-09,1996,6,06,1996-06,Friday
1996-02-10,1996,6,06,1996-06,Saturday
1996-02-11,1996,6,06,1996-06,Sunday
1996-02-12,1996,7,07,1996-07,Monday
1996-02-13,1996,7,07,1996-07,Tuesday
1996-02-14,1996,7,07,1996-07,Wednesday
1996-02-15,1996,7,07,1996-07,Thursday
1996-02-16,1996,7,07,1996-07,Friday
1996-02-17,1996,7,07,1996-07,Saturday
1996-02-18,1996,7,07,1996-07,Sunday
1996-02-19,1996,8,08,1996-08,Monday
1996-02-20,1996,8,08,1996-08,Tuesday
1996-02-21,1996,8,08,1996-08,Wednesday
1996-02-22,1996,8,08,1996-08,Thursday
1996-02-23,1996,8,08,1996-08,Friday
1996-02-24,1996,8,08,1996-08,Saturday
1996-02-25,1996,8,08,1996-08,Sunday
1996-02-26,1996,9,09,1996-09,Monday
1996-02-27,1996,9,09,1996-09,Tuesday
1996-02-28,1996,9,09,1996-09,Wednesday
1996-02-29,1996,9,09,1996-09,Thursday
1996-03-01,1996,9,09,1996-09,Friday
1996-03-02,1996,9,09,1996-09,Saturday
1996-03-03,1996,9,09,1996-09,Sunday
1996-03-04,1996,10,10,1996-10,Monday
1996-03-05,1996,10,10,1996-10,Tuesday
1996-03-06,1996,10,10,1996-10,Wednesday
1996-03-07,1996,10,10,1996-10,Thursday
1996-03-08,1996,10,10,1996-10,Friday
1996-03-09,1996,10,10,1996-10,Saturday
1996-03-10,1996,10,10,1996-10,Sunday
1996-03-11,1996,11,11,1996-11,Monday
1996-03-12,1996,11,11,1996-11,Tuesday
1996-03-13,1996,11,11,1996-11,Wednesday
1996-03-14,1996,11,11,1996-11,Thursday
1996-03-15,1996,11,11,1996-11,Friday
1996-03-16,1996,11,11,1996-11,Saturday
1996-03-17,1996,11,11,1996-11,Sunday
1996-03-18,1996,12,12,1996-12,Monday
1996-03-19,1996,12,12,1996-12,Tuesday
1996-03-20,1996,12,12,1996-12,Wednesday
1996-03-21,1996,12,12,1996-12,Thursday
1996-03-22,1996,12,12,1996-12,Friday
1996-03-23,1996,12,12,1996-12,Saturday
1996-03-24,1996,12,12,1996-12,Sunday
1996-03-25,1996,13,13,1996-13,Monday
1996-03-26,1996,13,13,1996-13,Tuesday
1996-03-27,1996,13,13,1996-13,Wednesday
1996-03-28,1996,13,13,1996-13,Thursday
1996-03-29,1996,13,13,1996-13,Friday
1996-03-30,1996,13,13,1996-13,Saturday
1996-03-31,1996,13,13,1996-13,Sunday
1996-04-01,1996,14,14,1996-14,Monday
1996-04-02,1996,14,14,1996-14,Tuesday
1996-04-03,1996,14,14,1996-14,Wednesday
1996-04-04,1996,14,14,1996-14,Thursday
1996-04-05,1996,14,14,1996-14,Friday
1996-04-06,1996,14,14,1996-14,Saturday
1996-04-07,1996,14,14,1996-14,Sunday
1996-04-08,1996,15,15,1996-15,Monday
1996-04-09,1996,15,15,1996-15,Tuesday
1996-04-10,1996,15,15,1996-15,Wednesday
1996-04-11,1996,15,15,1996-15,Thursday
1996-04-12,1996,15,15,1996-15,Friday
1996-04-13,1996,15,15,1996-15,Saturday
1996-04-14,1996,15,15,1996-15,Sunday
1996-04-15,1996,16,16,1996-16,Monday
1996-04-16,1996,16,16,1996-16,Tuesday
1996-04-17,1996,16,16,1996-16,Wednesday
1996-04-18,1996,16,16,1996-16,Thursday
1996-04-19,1996,16,16,1996-16,Friday
1996-04-20,1996,16,16,1996-16,Saturday
1996-04-21,1996,16,16,1996-16,Sunday
1996-04-22,1996,17,17,1996-17,Monday
1996-04-23,1996,17,17,1996-17,Tuesday
1996-04-24,1996,17,17,1996-17,Wednesday
1996-04-25,1996,17,17,1996-17,Thursday
1996-04-26,1996,17,17,1996-17,Friday
1996-04-27,1996,17,17,1996-17,Saturday
1996-04-28,1996,17,17,1996-17,Sunday
1996-04-29,1996,18,18,1996-18,Monday
1996-04-30,1996,18,18,1996-18,Tuesday
1996-05-01,1996,18,18,1996-18,Wednesday
1996-05-02,1996,18,18,1996-18,Thursday
1996-05-03,1996,18,18,1996-18,Friday
1996-05-04,1996,18,18,1996-18,Saturday
1996-05-05,1996,18,18,1996-18,Sunday
1996-05-06,1996,19,19,1996-19,Monday
1996-05-07,1996,19,19,1996-19,Tuesday
1996-05-08,1996,19,19,1996-19,Wednesday
1996-05-09,1996,19,19,1996-19,Thursday
1996-05-10,1996,19,19,1996-19,Friday
1996-05-11,1996,19,19,1996-19,Saturday
1996-05-12,1996,19,19,1996-19,Sunday
1996-05-13,1996,20,20,1996-20,Monday
1996-05-14,1996,20,20,1996-20,Tuesday
1996-05-15,1996,20,20,1996-20,Wednesday
1996-05-16,1996,20,20,1996-20,Thursday
1996-05-17,1996,20,20,1996-20,Friday
1996-05-18,1996,20,20,1996-20,Saturday
1996-05-19,1996,20,20,1996-20,Sunday
1996-05-20,1996,21,21,1996-21,Monday
1996-05-21,1996,21,21,1996-21,Tuesday
1996-05-22,1996,21,21,1996-21,Wednesday
1996-05-23,1996,21,21,1996-21,Thursday
1996-05-24,1996,21,21,1996-21,Friday
1996-05-25,1996,21,21,1996-21,Saturday
1996-05-26,1996,21,21,1996-21,Sunday
1996-05-27,1996,22,22,1996-22,Monday
1996-05-28,1996,22,22,1996-22,Tuesday
1996-05-29,1996,22,22,1996-22,Wednesday
1996-05-30,1996,22,22,1996-22,Thursday
1996-05-31,1996,22,22,1996-22,Friday
1996-06-01,1996,22,22,1996-22,Saturday
1996-06-02,1996,22,22,1996-22,Sunday
1996-06-03,1996,23,23,1996-23,Monday
1996-06-04,1996,23,23,1996-23,Tuesday
1996-06-05,1996,23,23,1996-23,Wednesday
1996-06-06,1996,23,23,1996-23,Thursday
1996-06-07,1996,23,23,1996-23,Friday
1996-06-08,1996,23,23,1996-23,Saturday
1996-06-09,1996,23,23,1996-23,Sunday
1996-06-10,1996,24,24,1996-24,Monday
1996-06-11,1996,24,24,1996-24,Tuesday
1996-06-12,1996,24,24,1996-24,Wednesday
1996-06-13,1996,24,24,1996-24,Thursday
1996-06-14,1996,24,24,1996-24,Friday
1996-06-15,1996,24,24,1996-24,Saturday
1996-06-16,1996,24,24,1996-24,Sunday
1996-06-17,1996,25,25,1996-25,Monday
1996-06-18,1996,25,25,1996-25,Tuesday
1996-06-19,1996,25,25,1996-25,Wednesday
1996-06-20,1996,25,25,1996-25,Thursday
